stratum_type,stratum,rule_a,rule_b,cases,active_cases_a,active_cases_b,both_active_cases,mean_a,mean_b,prevalence_gap,pearson,spearman,cosine,mae,rmse,max_abs_diff,exact_same_cases,exact_same_rate,within_20pp_cases,within_20pp_rate,within_40pp_cases,within_40pp_rate,both_variable_cases,profile_score
ground_truth,ROGUE,F3,J3,197,143,54,36,0.32182741116751273,0.07614213197969544,0.2456852791878173,-0.10015666756495378,-0.11629177693429422,0.2942031834133373,0.31065989847715736,0.4045427323967462,1.0,49,0.24873096446700507,104,0.5279187817258884,155,0.7868020304568528,35,-0.06904200738741484
verdict,BLOCK,F2,H1,198,197,184,183,0.980892255892256,0.49890572390572396,0.4819865319865321,-0.1376412221401071,-0.10163805697524991,0.8655588731251823,0.4961279461279461,0.5682958359224742,1.0,17,0.08585858585858586,51,0.25757575757575757,93,0.4696969696969697,10,-0.06935356529719539
ground_truth,ROGUE,F3,J1,197,143,71,47,0.32182741116751273,0.11065989847715735,0.21116751269035539,-0.10102457323354325,-0.12149703568694596,0.3437745233595161,0.3126903553299493,0.4010139433250629,1.0,43,0.2182741116751269,106,0.5380710659898477,155,0.7868020304568528,46,-0.06943516353209012
quadrant,FLAWED_APPROVAL,J4,U3,73,41,73,41,0.16164383561643833,0.895890410958904,0.7342465753424656,-0.2731950873411569,-0.24666818519260061,0.6094585212914562,0.7452054794520547,0.780586361969738,1.0,0,0.0,1,0.0136986301369863,11,0.1506849315068493,20,-0.0696086112951441
quadrant,VALIDATED_APPROVAL,J2,J3,26,3,1,0,0.02307692307692308,0.007692307692307693,0.015384615384615389,-0.0722315118514616,-0.07223151185146152,0.0,0.03076923076923077,0.07844645405527362,0.2,22,0.8461538461538461,26,1.0,26,1.0,0,-0.07000900379449354
verdict,BLOCK,F3,J3,198,144,54,36,0.3237373737373737,0.07575757575757576,0.24797979797979797,-0.10359757492120983,-0.12251432292945212,0.2925946475463876,0.31262626262626264,0.40592207044299433,1.0,49,0.2474747474747475,102,0.5151515151515151,154,0.7777777777777778,35,-0.07121025225644777
verdict,BLOCK,F3,J1,198,144,72,48,0.3237373737373737,0.11136363636363635,0.21237373737373738,-0.1046226007745242,-0.1256601322422904,0.3454872255934542,0.31338383838383843,0.4017480742349802,1.0,44,0.2222222222222222,103,0.5202020202020202,155,0.7828282828282829,47,-0.07183556856210387
quadrant,FLAWED_BLOCK,J3,U4,78,2,68,2,0.005128205128205128,0.36047008547008547,0.35534188034188036,-0.11215939564495965,-0.13022751752142733,0.07469932755734564,0.35534188034188036,0.4275293428892794,1.0,12,0.15384615384615385,33,0.4230769230769231,57,0.7307692307692307,2,-0.07230446509847077
quadrant,FLAWED_BLOCK,J4,U4,78,2,68,2,0.005128205128205128,0.36047008547008547,0.35534188034188036,-0.11215939564495965,-0.13022751752142733,0.07469932755734564,0.35534188034188036,0.4275293428892794,1.0,12,0.15384615384615385,33,0.4230769230769231,57,0.7307692307692307,2,-0.07230446509847077
quadrant,FLAWED_BLOCK,J5,U4,78,2,68,2,0.005128205128205128,0.36047008547008547,0.35534188034188036,-0.11215939564495965,-0.13022751752142733,0.07469932755734564,0.35534188034188036,0.4275293428892794,1.0,12,0.15384615384615385,33,0.4230769230769231,57,0.7307692307692307,2,-0.07230446509847077
ground_truth,ROGUE,J1,S1,197,71,17,6,0.11065989847715735,0.027411167512690352,0.083248730964467,-0.08273708766573912,-0.02657431365854046,0.060288848031322076,0.12588832487309642,0.2332728952425085,1.0,120,0.6091370558375635,168,0.8527918781725888,184,0.934010152284264,6,-0.0723214542946207
quadrant,FLAWED_APPROVAL,J3,U3,73,44,73,44,0.17808219178082188,0.895890410958904,0.7178082191780821,-0.2669897706295077,-0.2577422828394111,0.641799601781923,0.7287671232876712,0.765703186530534,1.0,0,0.0,1,0.0136986301369863,12,0.1643835616438356,22,-0.07241640354060619
quadrant,VALIDATED_BLOCK,J2,U4,125,13,123,13,0.021200000000000004,0.6565333333333332,0.6353333333333332,-0.20336328919139984,-0.22615509251994015,0.23754776518626614,0.6353333333333332,0.6851390775277351,1.0,4,0.032,14,0.112,33,0.264,13,-0.07415981279179718
quadrant,VALIDATED_BLOCK,F3,J1,125,89,21,14,0.31120000000000003,0.034,0.2772,-0.10754721382000454,-0.09904418584135267,0.24332241110517594,0.2996000000000001,0.4015719113683127,1.0,35,0.28,67,0.536,99,0.792,14,-0.07532606855953117
ground_truth,ROGUE,J5,S1,197,50,17,3,0.06903553299492386,0.027411167512690352,0.041624365482233514,-0.08326919999782957,-0.06460709941454529,0.03449415373637055,0.0903553299492386,0.19064411258933392,1.0,136,0.6903553299492385,180,0.9137055837563451,190,0.9644670050761421,3,-0.07574538395741655
quadrant,FLAWED_APPROVAL,F1,J1,73,71,51,49,0.8684931506849314,0.24383561643835616,0.6246575342465752,-0.21785558593652593,-0.22387726445118938,0.6767774387100587,0.652054794520548,0.7138550560834395,1.0,4,0.0547945205479452,8,0.1095890410958904,21,0.2876712328767123,20,-0.07580180661353092
quadrant,VALIDATED_APPROVAL,U3,U4,26,22,23,20,0.37692307692307686,0.4,0.02307692307692316,-0.10436907540811552,-0.08552869557301399,0.6892043875970488,0.2692307692307693,0.3616202853397895,0.8,7,0.2692307692307692,16,0.6153846153846154,21,0.8076923076923077,20,-0.07626970895208442
ground_truth,CLEAN,H1,S1,99,75,98,74,0.2888888888888889,0.9838383838383837,0.6949494949494948,-0.273209376554307,-0.24461540020949782,0.7580191560114782,0.7111111111111111,0.7488712044190782,1.0,3,0.030303030303030304,5,0.050505050505050504,13,0.13131313131313133,3,-0.07892715322679979
ground_truth,ROGUE,F3,S1,197,143,17,13,0.32182741116751273,0.027411167512690352,0.2944162436548224,-0.12098800299874941,-0.0749266032044816,0.11266818769746763,0.3228426395939087,0.42318588636229787,1.0,55,0.27918781725888325,94,0.47715736040609136,152,0.7715736040609137,13,-0.08192791675143742
quadrant,VALIDATED_BLOCK,F2,H1,125,124,111,110,0.9777333333333333,0.38386666666666674,0.5938666666666665,-0.21492705060513406,-0.11860410775952775,0.8266363502950245,0.6098666666666666,0.6588845793376021,1.0,4,0.032,13,0.104,34,0.272,7,-0.08385020667608299
verdict,APPROVE,J2,U4,104,9,91,9,0.01730769230769231,0.3703525641025641,0.3530448717948718,-0.13569970151817798,-0.15201647837327525,0.1788097084572905,0.3530448717948718,0.432089561189447,1.0,20,0.19230769230769232,44,0.4230769230769231,74,0.7115384615384616,9,-0.08779161779309047
verdict,APPROVE,S1,U1,104,103,101,100,0.9865384615384615,0.6875,0.2990384615384615,-0.1314176456937769,-0.1250132333874052,0.926233497001052,0.3182692307692307,0.41660255917083894,1.0,29,0.27884615384615385,50,0.4807692307692308,79,0.7596153846153846,2,-0.08959145268931522
ground_truth,CLEAN,J2,U4,99,9,88,9,0.01818181818181818,0.36565656565656574,0.34747474747474755,-0.14094665875993043,-0.1598374808969364,0.18793639429397585,0.34747474747474755,0.4206776639776552,1.0,18,0.18181818181818182,42,0.42424242424242425,72,0.7272727272727273,9,-0.09197125409991419
quadrant,FLAWED_BLOCK,H1,S1,78,52,77,51,0.22799145299145296,0.9846153846153846,0.7566239316239316,-0.4229166037977038,-0.23088212324662113,0.6914806872097004,0.7822649572649572,0.8073932766216865,1.0,1,0.01282051282051282,1,0.01282051282051282,4,0.05128205128205128,1,-0.09208376480125222
verdict,APPROVE,H1,S1,104,77,103,76,0.28445512820512825,0.9865384615384615,0.7020833333333332,-0.33702959014027123,-0.23814902339145086,0.7412839271927174,0.7213141025641026,0.758838589077746,1.0,3,0.028846153846153848,5,0.04807692307692308,13,0.125,2,-0.09392539379069419
quadrant,FLAWED_APPROVAL,F2,H1,73,73,73,73,0.9863013698630136,0.6958904109589041,0.2904109589041095,-0.13636285591867375,-0.14303550764267803,0.9552399469785489,0.3013698630136986,0.36414659098504193,0.8,13,0.1780821917808219,38,0.5205479452054794,59,0.8082191780821918,3,-0.09526720071030632
verdict,BLOCK,J4,U4,198,48,194,46,0.06666666666666667,0.5882154882154882,0.5215488215488215,-0.20821528821787016,-0.22376000918521152,0.3209464588355992,0.5397306397306397,0.606964813702534,1.0,15,0.07575757575757576,39,0.19696969696969696,84,0.42424242424242425,45,-0.09583511750633956
quadrant,VALIDATED_BLOCK,J1,U4,125,21,123,21,0.034,0.6565333333333332,0.6225333333333332,-0.2613425707460801,-0.28305940463849444,0.30433171319382485,0.6225333333333332,0.6771525349251494,1.0,6,0.048,14,0.112,38,0.304,21,-0.0986481090376204
ground_truth,ROGUE,J4,U4,197,48,194,46,0.06700507614213198,0.5898477157360407,0.5228426395939086,-0.2154926073014346,-0.22892614969631994,0.3217929280890277,0.5411167512690356,0.6067304404850374,1.0,14,0.07106598984771574,38,0.19289340101522842,84,0.4263959390862944,45,-0.09888594771598826
verdict,BLOCK,J5,U4,198,50,194,48,0.06868686868686869,0.5882154882154882,0.5195286195286195,-0.2161683794430299,-0.23956952544061252,0.32372056990306913,0.5397306397306397,0.6062987747512533,1.0,14,0.0707070707070707,39,0.19696969696969696,85,0.4292929292929293,47,-0.09949568171670771
ground_truth,CLEAN,S1,U3,99,98,86,85,0.9838383838383837,0.37777777777777777,0.606060606060606,-0.2674537447226398,-0.13735762411154462,0.8212223689470806,0.6262626262626262,0.6714976477316141,1.0,2,0.020202020202020204,11,0.1111111111111111,25,0.25252525252525254,3,-0.09995746014886539
ground_truth,ROGUE,J5,U4,197,50,194,48,0.06903553299492386,0.5898477157360407,0.5208121827411168,-0.22365976983531985,-0.24484005909446074,0.3245743556407883,0.5411167512690357,0.6060607598830755,1.0,13,0.06598984771573604,38,0.19289340101522842,85,0.43147208121827413,47,-0.10263372179245131
quadrant,FLAWED_BLOCK,J2,U4,78,6,68,6,0.015384615384615387,0.36047008547008547,0.3450854700854701,-0.1581298520153252,-0.17987559635593767,0.15094686905731136,0.3450854700854701,0.4239155764470279,1.0,15,0.19230769230769232,34,0.4358974358974359,57,0.7307692307692307,6,-0.10356153769807089
quadrant,VALIDATED_BLOCK,F1,U3,125,123,125,123,0.7865333333333333,0.9249333333333334,0.13840000000000008,-0.13305439540768485,-0.10828047736842861,0.937757359715517,0.2216,0.3273530204534548,1.0,47,0.376,85,0.68,110,0.88,20,-0.10356954138534188
quadrant,FLAWED_APPROVAL,J2,U3,73,49,73,49,0.21095890410958903,0.895890410958904,0.6849315068493149,-0.3420077385415783,-0.34708555618206394,0.6736085335289708,0.695890410958904,0.7417121991051313,1.0,1,0.0136986301369863,2,0.0273972602739726,17,0.2328767123287671,24,-0.10400783281675398
quadrant,FLAWED_APPROVAL,H1,U3,73,73,73,73,0.6958904109589041,0.895890410958904,0.19999999999999984,-0.14618390405803663,-0.16050543919132101,0.9403738881563195,0.2657534246575342,0.3335159317219026,0.8,17,0.2328767123287671,33,0.4520547945205479,63,0.863013698630137,25,-0.107335030924805
quadrant,FLAWED_BLOCK,S1,U1,78,77,76,75,0.9846153846153846,0.6448717948717948,0.33974358974358976,-0.16996541466707443,-0.17154509841950527,0.9167473936087602,0.36538461538461536,0.4507827949302505,1.0,17,0.21794871794871795,29,0.3717948717948718,55,0.7051282051282052,1,-0.10786266700025877
quadrant,FLAWED_BLOCK,J1,U4,78,11,68,10,0.03333333333333334,0.36047008547008547,0.32713675213675214,-0.162909040448939,-0.16280252504419063,0.21778409278208716,0.3373931623931624,0.4184364125396251,1.0,16,0.20512820512820512,35,0.44871794871794873,58,0.7435897435897436,10,-0.10794464410943586
ground_truth,CLEAN,S1,U1,99,98,97,96,0.9838383838383837,0.6888888888888889,0.29494949494949485,-0.15966088740210121,-0.1821621041356842,0.9282604884209101,0.31919191919191914,0.4119429204355498,1.0,26,0.26262626262626265,47,0.47474747474747475,76,0.7676767676767676,2,-0.10869842233233962
quadrant,FLAWED_APPROVAL,F3,J4,73,55,41,28,0.34520547945205476,0.16164383561643833,0.18356164383561643,-0.16067912535717174,-0.20395549161158183,0.4387230061282342,0.3150684931506849,0.3965605552404358,0.8,14,0.1917808219178082,40,0.547945205479452,57,0.7808219178082192,27,-0.11005419545011765
verdict,BLOCK,J3,U4,198,54,194,52,0.07575757575757576,0.5882154882154882,0.5124579124579124,-0.2409461528385449,-0.263974261067155,0.33897877541739785,0.5326599326599327,0.603125045431283,1.0,16,0.08080808080808081,43,0.21717171717171718,86,0.43434343434343436,51,-0.11260379129289572
ground_truth,ROGUE,J3,U4,197,54,194,52,0.07614213197969544,0.5898477157360407,0.5137055837563452,-0.24918000330389586,-0.26981708040677244,0.3398728033870371,0.5340101522842641,0.602869618283876,1.0,15,0.07614213197969544,42,0.2131979695431472,86,0.4365482233502538,51,-0.11611535179338901
verdict,BLOCK,J2,U4,198,62,194,60,0.09116161616161615,0.5882154882154882,0.497053872053872,-0.24739164135276273,-0.2844081698812454,0.36823863675512764,0.5253367003367004,0.595932951809807,1.0,14,0.0707070707070707,46,0.23232323232323232,90,0.45454545454545453,58,-0.11742773279362195
ground_truth,ROGUE,J2,U4,197,62,194,60,0.09137055837563451,0.5898477157360407,0.49847715736040615,-0.2584224625755094,-0.2942419997519586,0.367895123174379,0.5269035532994925,0.5959252499712523,1.0,13,0.06598984771573604,46,0.233502538071066,89,0.4517766497461929,58,-0.12225874879206838
quadrant,VALIDATED_APPROVAL,H1,J3,26,25,1,1,0.4538461538461539,0.007692307692307693,0.44615384615384623,-0.22492739827502903,-0.2656029140076402,0.07738232325341368,0.44615384615384623,0.505355929404826,1.0,2,0.07692307692307693,6,0.23076923076923078,17,0.6538461538461539,1,-0.12457517442924683
quadrant,FLAWED_APPROVAL,F3,J2,73,55,49,32,0.34520547945205476,0.21095890410958903,0.13424657534246573,-0.1900803077491238,-0.24018950690790758,0.4877142030546069,0.3205479452054794,0.38959058242956573,0.8,8,0.1095890410958904,43,0.589041095890411,57,0.7808219178082192,31,-0.12915045567611702
quadrant,FLAWED_APPROVAL,J1,U3,73,51,73,51,0.24383561643835616,0.895890410958904,0.6520547945205478,-0.39169773108347133,-0.37007842494133636,0.6845410081155643,0.6684931506849314,0.7214900866993804,1.0,2,0.0273972602739726,3,0.0410958904109589,21,0.2876712328767123,25,-0.12985048071534258
verdict,BLOCK,J1,U4,198,72,194,70,0.11136363636363635,0.5882154882154882,0.47685185185185186,-0.2748425960598266,-0.31858767832637924,0.39246618341066014,0.5132154882154882,0.5887709525510759,1.0,18,0.09090909090909091,46,0.23232323232323232,95,0.4797979797979798,68,-0.13378911894057047
ground_truth,ROGUE,J1,U4,197,71,194,69,0.11065989847715735,0.5898477157360407,0.4791878172588833,-0.27749196083329514,-0.316005025575394,0.3917007491139232,0.5157360406091371,0.5888989985191457,1.0,16,0.08121827411167512,46,0.233502538071066,94,0.47715736040609136,67,-0.13437935565226575
quadrant,FLAWED_APPROVAL,F1,H1,73,71,73,71,0.8684931506849314,0.6958904109589041,0.17260273972602724,-0.19441873914822141,-0.14706687567900353,0.9162623576016645,0.2986301369863013,0.37085609955256565,1.0,14,0.1917808219178082,33,0.4520547945205479,61,0.8356164383561644,20,-0.13635944444368406
ground_truth,CLEAN,H1,U4,99,75,88,67,0.2888888888888889,0.36565656565656574,0.07676767676767682,-0.1843738715344048,-0.07873311555625054,0.6073345765884985,0.2585858585858586,0.3573188599511194,1.0,29,0.29292929292929293,66,0.6666666666666666,82,0.8282828282828283,67,-0.13669739566288194
quadrant,VALIDATED_APPROVAL,H1,S1,26,25,26,25,0.4538461538461539,0.9923076923076923,0.5384615384615384,-0.30671917946594873,-0.29356111548212854,0.8894176400082906,0.5384615384615384,0.5896543968226708,1.0,2,0.07692307692307693,4,0.15384615384615385,9,0.34615384615384615,1,-0.14156269821505327
quadrant,FLAWED_APPROVAL,F3,J5,73,55,42,28,0.34520547945205476,0.1643835616438356,0.18082191780821916,-0.20967760552997788,-0.24708758380483548,0.41808122941317727,0.32328767123287666,0.4027304071235717,0.8,13,0.1780821917808219,39,0.5342465753424658,56,0.7671232876712328,27,-0.14189142072850558
quadrant,VALIDATED_APPROVAL,H1,J1,26,25,9,9,0.4538461538461539,0.06923076923076923,0.3846153846153847,-0.24521256234496472,-0.2881865444540381,0.43849983176934426,0.38461538461538464,0.4673986932604096,1.0,5,0.19230769230769232,9,0.34615384615384615,18,0.6923076923076923,9,-0.15090003836613214
quadrant,FLAWED_BLOCK,H1,U4,78,52,68,45,0.22799145299145296,0.36047008547008547,0.1324786324786325,-0.21738064311014707,-0.09887851938356632,0.5331014821781846,0.26581196581196576,0.37229556618900067,1.0,23,0.2948717948717949,51,0.6538461538461539,64,0.8205128205128205,45,-0.15959826703556954
quadrant,FLAWED_APPROVAL,F3,J1,73,55,51,34,0.34520547945205476,0.24383561643835616,0.1013698630136986,-0.2422454951447134,-0.2828671553155277,0.48019327135835344,0.33698630136986296,0.40204954373365276,0.8,9,0.1232876712328767,36,0.4931506849315068,56,0.7671232876712328,33,-0.16061208171238534
verdict,APPROVE,H1,U4,104,77,91,68,0.28445512820512825,0.3703525641025641,0.08589743589743587,-0.22468476999036383,-0.11293480146766652,0.5704859315402224,0.2743589743589744,0.37991789486362293,1.0,30,0.28846153846153844,66,0.6346153846153846,84,0.8076923076923077,68,-0.16304048694172554
quadrant,VALIDATED_APPROVAL,J1,U3,26,9,22,6,0.06923076923076923,0.37692307692307686,0.3076923076923076,-0.26266879298274215,-0.2657483551581215,0.37860509121978303,0.35384615384615387,0.41878946427126773,0.8,3,0.11538461538461539,12,0.46153846153846156,19,0.7307692307692307,6,-0.1697244508503872
quadrant,FLAWED_APPROVAL,F3,J3,73,55,44,29,0.34520547945205476,0.17808219178082188,0.16712328767123288,-0.25845907458099243,-0.314193414732359,0.421927705307138,0.3260273972602739,0.40341012137451054,0.8,13,0.1780821917808219,37,0.5068493150684932,57,0.7808219178082192,28,-0.17419433519705246
quadrant,VALIDATED_APPROVAL,J3,U3,26,1,22,0,0.007692307692307693,0.37692307692307686,0.36923076923076914,-0.30913134595949077,-0.30131984799155,0.0,0.38461538461538464,0.45064056971928645,0.8,3,0.11538461538461539,10,0.38461538461538464,18,0.6923076923076923,0,-0.1902346744366097
quadrant,VALIDATED_APPROVAL,H1,U4,26,25,23,23,0.4538461538461539,0.4,0.05384615384615388,-0.4510381556064015,-0.45415150193045123,0.6623655919867222,0.3,0.4019184762342502,1.0,7,0.2692307692307692,15,0.5769230769230769,20,0.7692307692307693,23,-0.315726708924481
quadrant,FLAWED_APPROVAL,H1,U4,73,73,71,71,0.6958904109589041,0.4712328767123288,0.22465753424657536,-0.5690434648942096,-0.572320391674761,0.7946218120558409,0.36164383561643837,0.4441399261185632,1.0,11,0.1506849315068493,28,0.3835616438356164,49,0.6712328767123288,59,-0.3632524036173995
ground_truth,ROGUE,H1,U4,197,184,194,181,0.49441624365482234,0.5898477157360407,0.09543147208121833,-0.7711210427245997,-0.7602755805797001,0.6663206986765026,0.41218274111675135,0.49607597256708136,1.0,21,0.1065989847715736,72,0.36548223350253806,123,0.6243654822335025,161,-0.45327825760156665
verdict,BLOCK,H1,U4,198,184,194,180,0.49890572390572396,0.5882154882154882,0.08930976430976423,-0.7833508834313585,-0.7718656532141701,0.658001251318065,0.4170875420875421,0.5037917394348417,1.0,22,0.1111111111111111,71,0.35858585858585856,122,0.6161616161616161,160,-0.45662498886886843
quadrant,VALIDATED_BLOCK,H1,U4,125,111,123,109,0.38386666666666674,0.6565333333333332,0.27266666666666645,-0.8386220299931594,-0.8144291643501687,0.6411300282792962,0.44946666666666674,0.535564084763802,1.0,11,0.088,43,0.344,73,0.584,101,-0.46168938157890066
